F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,prob1,prob2,prob3,classLabel
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.8627,10.0275,10.5675,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.05330289,0.9446703,0.00202685,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0549,10.7984,10,10,11,10,11,11,10,10,10,10,0.00646777,0.9699387,0.02359354,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.8627,10.0549,10.7984,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.07036021,0.9281643,0.00147545,NoBug
10,10,11,10,10,10,10,10.0017,10,10,11,10,10,10.7529,10.6588,10.3922,10.0196,10.0021,10.7529,10.6588,10.3922,11,10.0021,10,10,11,10,10,10,10,10,10,10,0.01696221,0.9565627,0.02647506,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.051,10.9261,10,10,11,10,11,11,10,10,10,10,0.00583517,0.96695656,0.02720827,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.8627,10.051,10.9261,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.08227145,0.9164867,0.00124184,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.7843,10.0157,10.6589,10,10,11,10,11,11,10,10,10,10,0.00790308,0.9731074,0.0189895,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.7843,10.0157,10.6589,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.05536695,0.9427098,0.00192324,NoBug
10,10,11,10,10,10,10,10.0018,10,10,11,10,10,10.7529,10.6588,10.3922,10.0157,10.0021,10.7529,10.6588,10.3922,11,10.0021,10,10,11,10,10,10,10,10,10,10,0.01695345,0.95653987,0.02650668,NoBug
10,10,11,10,10,10,10,10.0019,10,10,11,10,10,10.7529,10.6588,10.8235,10.0196,10.0021,10.7529,10.6588,10.8235,11,10.0021,10,10,11,10,10,10,10,10,10,10,0.01941198,0.95058465,0.03000337,NoBug
10,10,11,10,10,10,10,10.0019,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0392,10.614,10,10,11,10,11,11,10,10,10,10,0.00768008,0.9729011,0.01941881,NoBug
10,10,11,10,10,10,10,10.0019,10,11,10,10,10,10.7529,10.6588,10.8627,10.0392,10.614,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.0563398,0.9417616,0.00189853,NoBug
10,10,11,10,10,10,10,10.002,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0353,10.5781,10,10,11,10,11,11,10,10,10,10,0.00795093,0.9733493,0.01869988,NoBug
10,10,11,10,10,10,10,10.002,10,11,10,10,10,10.7529,10.6588,10.8627,10.0353,10.5781,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.05397854,0.9440274,0.00199401,NoBug
10,10,11,10,10,10,10,10.002,10,11,10,10,10,10.7529,10.6588,10.7843,10.0196,10.091,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.01004741,0.23640138,0.7535512,NoBug
10,10,11,10,10,10,10,10.002,10,11,10,10,10,10.7529,10.6588,10.7843,10.0039,10.0517,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.0091009,0.22155331,0.7693458,NoBug
10,10,11,10,10,10,10,10.002,10,11,10,10,10,10.7529,10.6588,10.7843,10.0157,10.0779,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.0097277,0.23145972,0.7588126,NoBug
10,10,11,10,10,10,10,10.0021,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0431,10.5301,10,10,11,10,11,11,10,10,10,10,0.00822649,0.97412676,0.01764669,NoBug
10,10,11,10,10,10,10,10.0021,10,11,10,10,10,10.7529,10.6588,10.8627,10.0431,10.5301,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.05098239,0.9468965,0.00212106,NoBug
10,10,11,10,10,10,10,10.0021,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.7843,10.0196,10.7142,10,10,11,10,11,11,10,10,10,10,0.00750898,0.9723532,0.02013779,NoBug
10,10,11,10,10,10,10,10.0021,10,11,10,10,10,10.7529,10.6588,10.7843,10.0196,10.7142,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.05918238,0.9390327,0.00178486,NoBug
10,10,11,10,10,10,10,10.0021,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0471,10.7555,10,10,11,10,11,11,10,10,10,10,0.00675665,0.9706331,0.02261024,NoBug
10,10,11,10,10,10,10,10.0021,10,11,10,10,10,10.7529,10.6588,10.8627,10.0471,10.7555,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.0668042,0.9316289,0.00156692,NoBug
10,10,11,10,10,10,10,10.0022,10,11,10,10,10,10.7529,10.6588,10.8627,10.0235,10.7127,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.06346516,0.93486387,0.00167101,NoBug
10,10,11,10,10,10,10,10.0022,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0235,10.7127,10,10,11,10,11,11,10,10,10,10,0.00716672,0.9709654,0.02186778,NoBug
10,10,11,10,10,10,10,10.0022,10,11,10,10,10,10.7529,10.6588,10.8627,10.0157,10.6584,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.05944827,0.9387504,0.00180124,NoBug
10,10,11,10,10,10,10,10.0022,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0157,10.6584,10,10,11,10,11,11,10,10,10,10,0.00756238,0.9717552,0.02068236,NoBug
10,10,11,10,10,10,10,10.0022,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0314,10.7491,10,10,11,10,11,11,10,10,10,10,0.00689653,0.97044253,0.02266099,NoBug
10,10,11,10,10,10,10,10.0022,10,11,10,10,10,10.7529,10.6588,10.8627,10.0314,10.7491,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.06631471,0.9320977,0.0015876,NoBug
10,10,11,10,10,10,10,10.0022,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7846,10.7529,10.6588,10.7843,10.0196,10.0004,10,10,11,10,10,10,10,11,10,10,0.86769354,0.10129004,0.03101633,NoBug
10,10,11,10,10,10,10,10.0022,10,11,10,10,10,10.7529,10.6588,10.7843,10.0196,10.0004,10.7529,10.6588,10.8627,10.0627,10.7846,10,10,11,10,11,10,11,10,10,10,0.00806685,0.20455143,0.7873817,NoBug
10,10,11,10,10,10,10,10.0022,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0353,10.145,10,10,11,10,10,10,10,11,10,10,0.8405782,0.11629676,0.04312505,NoBug
10,10,11,10,10,10,10,10.0023,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0627,10.8979,10,10,11,10,11,11,10,10,10,10,0.00590729,0.9678967,0.0261959,NoBug
10,10,11,10,10,10,10,10.0023,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0588,10.746,10,10,11,10,11,11,10,10,10,10,0.00673532,0.9710434,0.02222127,NoBug
10,10,11,10,10,10,10,10.0023,10,11,10,10,10,10.7529,10.6588,10.8627,10.0588,10.746,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.06602231,0.93239576,0.00158184,NoBug
10,10,11,10,10,10,10,10.0023,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.8979,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.07944175,0.9192718,0.0012864,NoBug
10,10,11,10,10,10,10,10.0023,10,10,11,10,10,10.7529,10.6588,10.8627,10.0196,10.0021,10.7529,10.6588,10.8627,11,10.0021,10,10,11,10,10,10,10,10,10,10,0.01966963,0.9499471,0.03038323,NoBug
10,10,11,10,10,10,10,10.0023,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0196,10.7804,10,10,11,10,11,11,10,10,10,10,0.00679338,0.96958184,0.02362468,NoBug
10,10,11,10,10,10,10,10.0023,10,11,10,10,10,10.7529,10.6588,10.8627,10.0196,10.7804,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.06890973,0.9295631,0.00152718,NoBug
10,10,11,10,10,10,10,10.0024,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0353,10.0017,10,10,11,10,10,10,10,11,10,10,0.8656534,0.10296646,0.03138017,NoBug
10,10,11,10,10,10,10,10.0024,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0275,10.5675,10,10,11,10,11,11,10,10,10,10,0.0080847,0.9733516,0.01856371,NoBug
10,10,11,10,10,10,10,10.0024,10,11,10,10,10,10.7529,10.6588,10.8627,10.0275,10.5675,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.05330773,0.9446652,0.00202706,NoBug
10,10,11,10,10,10,10,10.0024,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0549,10.7984,10,10,11,10,11,11,10,10,10,10,0.00646833,0.96993536,0.02359636,NoBug
10,10,11,10,10,10,10,10.0024,10,11,10,10,10,10.7529,10.6588,10.8627,10.0549,10.7984,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.07036665,0.92815775,0.00147561,NoBug
10,10,11,10,10,10,10,10.0024,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.7843,10.0157,10.6589,10,10,11,10,11,11,10,10,10,10,0.00790379,0.9731045,0.01899176,NoBug
10,10,11,10,10,10,10,10.0024,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.051,10.9261,10,10,11,10,11,11,10,10,10,10,0.00583566,0.966953,0.02721144,NoBug
10,10,11,10,10,10,10,10.0024,10,11,10,10,10,10.7529,10.6588,10.8627,10.051,10.9261,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,0.08227869,0.91647935,0.00124196,NoBug
10,10,11,10,10,10,10,10.0013,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0353,10.0158,10,10,11,10,10,10,10,11,10,10,0.9389297,0.0487876,0.01228282,NoBug
10,10,11,10,10,10,10,10.0014,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0314,10.031,10,10,11,10,10,10,10,11,10,10,0.9380017,0.04917921,0.01281906,NoBug
10,10,11,10,10,10,10,10.0016,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0039,10.239,10,10,11,10,10,10,10,11,10,10,0.92149353,0.05569411,0.02281232,NoBug
10,10,11,10,10,10,10,10.0016,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0157,10.0078,10,10,11,10,10,10,10,11,10,10,0.94033015,0.04766072,0.01200924,NoBug
10,10,11,10,10,10,10,10.0016,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0353,10.1004,10,10,11,10,10,10,10,11,10,10,0.9324886,0.05194575,0.01556563,NoBug
10,10,11,10,10,10,10,10.0018,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0353,10.1004,10,10,11,10,10,10,10,11,10,10,0.9324869,0.0519444,0.01556873,NoBug
10,10,11,10,10,10,10,10.002,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0196,10.091,10,10,11,10,10,10,10,11,10,10,0.9339548,0.05087751,0.0151678,NoBug
10,10,11,10,10,10,10,10.002,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0039,10.0517,10,10,11,10,10,10,10,11,10,10,0.93766826,0.04874337,0.01358838,NoBug
10,10,11,10,10,10,10,10.002,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0157,10.0779,10,10,11,10,10,10,10,11,10,10,0.9351589,0.05021796,0.01462316,NoBug
10,10,11,10,10,10,10,10.002,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0353,10.145,10,10,11,10,10,10,10,11,10,10,0.92873853,0.05363924,0.0176222,NoBug
10,10,11,10,10,10,10,10.0027,10,11,10,10,10,10.7529,10.6588,10.7843,10.0196,10.0185,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.01846349,0.18565401,0.7958825,NoBug
10,10,11,10,10,10,10,10.0027,10,11,10,10,10,10.7529,10.6588,10.7843,10.0039,10.1224,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.02409776,0.21644107,0.7594611,NoBug
10,10,11,10,10,10,10,10.0028,10,11,10,10,10,10.7529,10.6588,10.7843,10.0157,10.0272,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.01888212,0.18808568,0.7930323,NoBug
10,10,11,10,10,10,10,10.0031,10,11,10,10,10,10.7529,10.6588,10.7843,10.0196,10.0444,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.01974306,0.19306505,0.78719187,NoBug
10,10,11,10,10,10,10,10.0031,10,11,10,10,10,10.7529,10.6588,10.7843,10.0039,10.8401,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.11863047,0.4530033,0.42836627,NoBug
10,10,11,10,10,10,10,10.0031,10,11,10,10,10,10.7529,10.6588,10.7843,10.0157,10.1375,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.02504029,0.22124755,0.7537121,NoBug
10,10,11,10,10,10,10,10.0033,10,11,10,10,10,10.7529,10.6588,10.7843,10.0039,10.0004,10.7529,10.6588,10.8627,10.0627,10.7847,10,10,11,10,11,10,11,10,10,10,0.01755194,0.17998593,0.80246216,NoBug
10,10,11,10,10,10,10,10.0033,10,11,10,10,10,10.7529,10.6588,10.7843,10.0353,10.0021,10.7529,10.6588,10.8627,10.0627,10.7857,10,10,11,10,11,10,10,11,10,10,0.08501565,0.09303418,0.82195014,NoBug
10,10,11,10,10,10,10,10.0033,10,11,10,10,10,10.7529,10.6588,10.7843,10.0078,10.0202,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.01852848,0.1859191,0.79555243,NoBug
10,10,11,10,10,10,10,10.0034,10,11,10,10,10,10.7529,10.6588,10.7843,10.0118,10.3086,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.03807797,0.27767327,0.6842487,NoBug
10,10,11,10,10,10,10,10.0011,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7837,10.7529,10.6588,10.7843,10.0314,10.031,10,10,11,10,10,10,10,11,10,10,0.93800366,0.04918109,0.01281521,NoBug
10,10,11,10,10,10,10,10.0011,10,10,11,10,10,10.7529,10.6588,10.8235,10.0118,10.0021,10.7529,10.6588,10.8235,11,10.0021,10,10,11,10,10,10,10,10,10,10,0.04342742,0.94379866,0.01277383,NoBug
10,10,11,10,10,10,10,10.0012,10,11,10,10,10,10.7529,10.6588,10.8627,10.0392,10.614,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,4.33E-02,9.56E-01,3.23E-04,NoBug
10,10,11,10,10,10,10,10.0012,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0392,10.614,10,10,11,10,11,11,10,10,10,10,0.00488491,0.9901698,0.00494535,NoBug
10,10,11,10,10,10,10,10.0012,10,10,11,10,10,10.7529,10.6588,10.8627,10.0471,10.0021,10.7529,10.6588,10.8627,11,10.0021,10,10,11,10,10,10,10,10,10,10,0.04393486,0.9432521,0.01281304,NoBug
10,10,11,10,10,10,10,10.0013,10,11,10,10,10,10.7529,10.6588,10.7843,10.0314,10.0021,10.7529,10.6588,10.8627,10.0627,10.7844,10,10,11,10,11,10,10,11,10,10,0.08537871,0.09339098,0.8212303,NoBug
10,10,11,10,10,10,10,10.0013,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.7844,10.7529,10.6588,10.7843,10.0314,10.0021,10,10,11,10,10,10,11,11,10,10,0.9589199,0.0187614,0.02231877,NoBug
10,10,11,10,10,10,10,10.0013,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0353,10.5781,10,10,11,10,11,11,10,10,10,10,0.00507026,0.9902463,0.00468353,NoBug
10,10,11,10,10,10,10,10.0013,10,11,10,10,10,10.7529,10.6588,10.8627,10.0353,10.5781,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,4.05E-02,9.59E-01,3.39E-04,NoBug
10,10,11,10,10,10,10,10.0014,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0431,10.5301,10,10,11,10,11,11,10,10,10,10,0.00526628,0.9904231,0.0043106,NoBug
10,10,11,10,10,10,10,10.0014,10,11,10,10,10,10.7529,10.6588,10.8627,10.0431,10.5301,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,3.71E-02,9.62E-01,3.60E-04,NoBug
10,10,11,10,10,10,10,10.0014,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.7843,10.0196,10.7142,10,10,11,10,11,11,10,10,10,10,0.00466093,0.9899845,0.0053546,NoBug
10,10,11,10,10,10,10,10.0014,10,11,10,10,10,10.7529,10.6588,10.7843,10.0196,10.7142,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,4.90E-02,9.51E-01,3.10E-04,NoBug
10,10,11,10,10,10,10,10.0014,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0471,10.7555,10,10,11,10,11,11,10,10,10,10,0.00425186,0.9895852,0.0061629,NoBug
10,10,11,10,10,10,10,10.0014,10,11,10,10,10,10.7529,10.6588,10.8627,10.0471,10.7555,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,5.61E-02,9.44E-01,2.67E-04,NoBug
10,10,11,10,10,10,10,10.0015,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0235,10.7127,10,10,11,10,11,11,10,10,10,10,0.00452232,0.98961276,0.00586495,NoBug
10,10,11,10,10,10,10,10.0015,10,11,10,10,10,10.7529,10.6588,10.8627,10.0235,10.7127,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,5.19E-02,9.48E-01,2.85E-04,NoBug
10,10,11,10,10,10,10,10.0015,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0314,10.7491,10,10,11,10,11,11,10,10,10,10,0.00434056,0.98948216,0.00617737,NoBug
10,10,11,10,10,10,10,10.0015,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0157,10.6584,10,10,11,10,11,11,10,10,10,10,0.00479059,0.9897994,0.00541008,NoBug
10,10,11,10,10,10,10,10.0015,10,11,10,10,10,10.7529,10.6588,10.8627,10.0157,10.6584,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,4.70E-02,9.53E-01,3.07E-04,NoBug
10,10,11,10,10,10,10,10.0015,10,11,10,10,10,10.7529,10.6588,10.8627,10.0314,10.7491,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,5.54E-02,9.44E-01,2.71E-04,NoBug
10,10,11,10,10,10,10,10.0015,10,10,11,10,10,10.7529,10.6588,10.3922,10.0157,10.0021,10.7529,10.6588,10.3922,11,10.0021,10,10,11,10,10,10,10,10,10,10,0.03838561,0.9500182,0.01159609,NoBug
10,10,11,10,10,10,10,10.0016,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0627,10.8979,10,10,11,10,11,11,10,10,10,10,0.00367692,0.98868537,0.0076377,NoBug
10,10,11,10,10,10,10,10.0016,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0588,10.746,10,10,11,10,11,11,10,10,10,10,0.00424245,0.9897424,0.00601525,NoBug
10,10,11,10,10,10,10,10.0016,10,11,10,10,10,10.7529,10.6588,10.8627,10.0588,10.746,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,5.51E-02,9.45E-01,2.70E-04,NoBug
10,10,11,10,10,10,10,10.0016,10,11,10,10,10,10.7529,10.6588,10.8627,10.0627,10.8979,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,7.29E-02,9.27E-01,2.20E-04,NoBug
10,10,11,10,10,10,10,10.0016,10,11,10,10,10,10.7529,10.6588,10.7843,10.0039,10.239,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.03222179,0.2542743,0.7135039,NoBug
10,10,11,10,10,10,10,10.0016,10,11,10,10,10,10.7529,10.6588,10.7843,10.0157,10.0078,10.7529,10.6588,10.8627,10.0627,10.7837,10,10,11,10,11,10,11,10,10,10,0.01796591,0.182737,0.7992971,NoBug
10,10,11,10,10,10,10,10.0016,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0196,10.7804,10,10,11,10,11,11,10,10,10,10,0.00426438,0.9891796,0.00655598,NoBug
10,10,11,10,10,10,10,10.0016,10,11,10,10,10,10.7529,10.6588,10.8627,10.0196,10.7804,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,5.87E-02,9.41E-01,2.61E-04,NoBug
10,10,11,10,10,10,10,10.0017,10,10,11,10,10,10.7529,10.6588,10.8627,10.0588,10.0021,10.7529,10.6588,10.8627,11,10.0021,10,10,11,10,10,10,10,10,10,10,0.04392977,0.94328034,0.01278995,NoBug
10,10,11,10,10,10,10,10.0017,10,10,11,10,10,10.7529,10.6588,10.8627,10.0353,10.0021,10.7529,10.6588,10.8627,11,10.0021,10,10,11,10,10,10,10,10,10,10,0.04393692,0.94321585,0.01284732,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0275,10.5675,10,10,11,10,11,11,10,10,10,10,0.00515806,0.9902076,0.00463429,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.8627,10.0275,10.5675,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,3.98E-02,9.60E-01,3.44E-04,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0549,10.7984,10,10,11,10,11,11,10,10,10,10,0.00405728,0.9893826,0.00656016,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.8627,10.0549,10.7984,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,6.07E-02,9.39E-01,2.52E-04,NoBug
10,10,11,10,10,10,10,10.0017,10,10,11,10,10,10.7529,10.6588,10.3922,10.0196,10.0021,10.7529,10.6588,10.3922,11,10.0021,10,10,11,10,10,10,10,10,10,10,0.03838231,0.9500289,0.01158871,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.051,10.9261,10,10,11,10,11,11,10,10,10,10,0.00362378,0.98831147,0.00806476,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.8627,10.051,10.9261,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,7.68E-02,9.23E-01,2.12E-04,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.7843,10.0157,10.6589,10,10,11,10,11,11,10,10,10,10,0.00492521,0.9901545,0.00492032,NoBug
10,10,11,10,10,10,10,10.0017,10,11,10,10,10,10.7529,10.6588,10.7843,10.0157,10.6589,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,4.43E-02,9.55E-01,3.34E-04,NoBug
10,10,11,10,10,10,10,10.0018,10,10,11,10,10,10.7529,10.6588,10.3922,10.0157,10.0021,10.7529,10.6588,10.3922,11,10.0021,10,10,11,10,10,10,10,10,10,10,0.0383844,0.95001674,0.01159885,NoBug
10,10,11,10,10,10,10,10.0019,10,10,11,10,10,10.7529,10.6588,10.8235,10.0196,10.0021,10.7529,10.6588,10.8235,11,10.0021,10,10,11,10,10,10,10,10,10,10,0.04342212,0.9438146,0.01276331,NoBug
10,10,11,10,10,10,10,10.0019,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0392,10.614,10,10,11,10,11,11,10,10,10,10,0.00488477,0.9901669,0.00494841,NoBug
10,10,11,10,10,10,10,10.0019,10,11,10,10,10,10.7529,10.6588,10.8627,10.0392,10.614,10.7529,10.6588,10.3922,10.0196,10.0068,10,10,11,10,11,11,10,10,10,10,4.33E-02,9.56E-01,3.23E-04,NoBug
10,10,11,10,10,10,10,10.002,10,11,10,10,10,10.7529,10.6588,10.3922,10.0196,10.0068,10.7529,10.6588,10.8627,10.0353,10.5781,10,10,11,10,11,11,10,10,10,10,0.00507012,0.9902435,0.00468644,NoBug
